"","Pop","Year","Sex","Cause","Age","Count"
"3122","USA",2000,2,13,13,5.0197876565453
"3123","USA",2000,2,13,14,5.63989957504382
"3124","USA",2000,2,13,15,6.33452117433206
"3125","USA",2000,2,13,16,7.11053974448991
"3126","USA",2000,2,13,17,7.97438380673092
"3127","USA",2000,2,13,18,8.93195013608214
"3128","USA",2000,2,13,19,9.98714263920606
"3129","USA",2000,2,13,20,11.1427168013695
"3130","USA",2000,2,13,21,12.3968618389901
"3131","USA",2000,2,13,22,13.7485181397084
"3132","USA",2000,2,13,23,15.1911106474755
"3133","USA",2000,2,13,24,16.7205797198492
"3134","USA",2000,2,13,25,18.3290445789871
"3135","USA",2000,2,13,26,20.0113195889237
"3136","USA",2000,2,13,27,21.7621345658224
"3137","USA",2000,2,13,28,23.5779807589516
"3138","USA",2000,2,13,29,25.4607109316974
"3139","USA",2000,2,13,30,27.4119627645445
"3140","USA",2000,2,13,31,29.4459021283859
"3141","USA",2000,2,13,32,31.5667005321373
"3142","USA",2000,2,13,33,33.7888369166548
"3143","USA",2000,2,13,34,36.1139983296001
"3144","USA",2000,2,13,35,38.5442754318422
"3145","USA",2000,2,13,36,41.0758277347175
"3146","USA",2000,2,13,37,43.6961377101709
"3147","USA",2000,2,13,38,46.3956879693333
"3148","USA",2000,2,13,39,49.1535150714246
"3149","USA",2000,2,13,40,51.9540134957524
"3150","USA",2000,2,13,41,54.7678179309291
"3151","USA",2000,2,13,42,57.5746516785164
"3152","USA",2000,2,13,43,60.3433098832693
"3153","USA",2000,2,13,44,63.0516817962769
"3154","USA",2000,2,13,45,65.6727411346891
"3155","USA",2000,2,13,46,68.1866228376623
"3156","USA",2000,2,13,47,70.5789789386395
"3157","USA",2000,2,13,48,72.8371874779325
"3158","USA",2000,2,13,49,74.9697699130317
"3159","USA",2000,2,13,50,76.9756582763188
"3160","USA",2000,2,13,51,78.8935070345596
"3161","USA",2000,2,13,52,80.7376437386101
"3162","USA",2000,2,13,53,82.5874223169211
"3163","USA",2000,2,13,54,84.4760308841552
"3164","USA",2000,2,13,55,86.5304973978326
"3165","USA",2000,2,13,56,88.8005225931943
"3166","USA",2000,2,13,57,91.4237171467895
"3167","USA",2000,2,13,58,94.4586670330488
"3168","USA",2000,2,13,59,98.0072289202426
"3169","USA",2000,2,13,60,102.132287361534
"3170","USA",2000,2,13,61,106.898240721706
"3171","USA",2000,2,13,62,112.374661357928
"3172","USA",2000,2,13,63,118.614692942293
"3173","USA",2000,2,13,64,125.698463907721
"3174","USA",2000,2,13,65,133.66576383895
"3175","USA",2000,2,13,66,142.603313462311
"3176","USA",2000,2,13,67,152.542104289378
"3177","USA",2000,2,13,68,163.572103535963
"3178","USA",2000,2,13,69,175.724292374021
"3179","USA",2000,2,13,70,189.087787652017
"3180","USA",2000,2,13,71,203.662371437283
"3181","USA",2000,2,13,72,219.50750187944
"3182","USA",2000,2,13,73,236.46016900881
"3183","USA",2000,2,13,74,254.460669679689
"3184","USA",2000,2,13,75,273.052390348287
"3185","USA",2000,2,13,76,291.961175361742
"3186","USA",2000,2,13,77,310.572165243278
"3187","USA",2000,2,13,78,328.465270845782
"3188","USA",2000,2,13,79,345.163908808474
"3189","USA",2000,2,13,80,360.295981413425
"3190","USA",2000,2,13,81,373.58508439789
"3191","USA",2000,2,13,82,384.775411421923
"3192","USA",2000,2,13,83,393.457854742595
"3193","USA",2000,2,13,84,399.345905556261
"3194","USA",2000,2,13,85,401.836996538888
"3195","USA",2000,2,13,86,400.615681550401
"3196","USA",2000,2,13,87,394.912532060413
"3197","USA",2000,2,13,88,384.482478363968
"3198","USA",2000,2,13,89,368.614623913663
"3199","USA",2000,2,13,90,347.406254112507
"3200","USA",2000,2,13,91,320.960044651697
"3201","USA",2000,2,13,92,290.17228116282
"3202","USA",2000,2,13,93,256.585726228029
"3203","USA",2000,2,13,94,221.838983262886
"3204","USA",2000,2,13,95,187.802382606184
"3205","USA",2000,2,13,96,155.840377083796
"3206","USA",2000,2,13,97,127.058859530546
"3207","USA",2000,2,13,98,101.972546558185
"3208","USA",2000,2,13,99,80.7789983263756
"3209","USA",2000,2,13,100,63.3073877588706
"3210","USA",2000,2,13,101,49.2051102725189
"3211","USA",2000,2,13,102,38.0138658796079
"3212","USA",2000,2,13,103,29.232595697131
"3213","USA",2000,2,13,104,22.4081697473972
"3214","USA",2000,2,13,105,17.1353504975931
"3215","USA",2000,2,13,106,13.0825548503493
"3216","USA",2000,2,13,107,9.9765657548766
"3217","USA",2000,2,13,108,7.60269438332856
"3218","USA",2000,2,13,109,5.79083030728896
"3219","USA",2000,2,13,110,4.40976172590516
"3220","USA",2000,2,14,0,12.1032480857998
"3221","USA",2000,2,14,1,11.2304953651766
"3222","USA",2000,2,14,2,10.4495191876696
"3223","USA",2000,2,14,3,9.76554477214751
"3224","USA",2000,2,14,4,9.18506012104467
"3225","USA",2000,2,14,5,8.70839966172049
"3226","USA",2000,2,14,6,8.33439214096387
"3227","USA",2000,2,14,7,8.06121605984587
"3228","USA",2000,2,14,8,7.88597080277235
"3229","USA",2000,2,14,9,7.80810561688098
"3230","USA",2000,2,14,10,7.82649276242348
"3231","USA",2000,2,14,11,7.94354514393426
"3232","USA",2000,2,14,12,8.16156142233957
"3233","USA",2000,2,14,13,8.48633524996948
"3234","USA",2000,2,14,14,8.92374922556781
"3235","USA",2000,2,14,15,9.4818214401936
"3236","USA",2000,2,14,16,10.1693947366621
"3237","USA",2000,2,14,17,10.9944039986913
"3238","USA",2000,2,14,18,11.9669771849611
"3239","USA",2000,2,14,19,13.0915860165453
"3240","USA",2000,2,14,20,14.374737349129
"3241","USA",2000,2,14,21,15.8096713560065
"3242","USA",2000,2,14,22,17.397345455452
"3243","USA",2000,2,14,23,19.1214505013496
"3244","USA",2000,2,14,24,20.9779215807173
"3245","USA",2000,2,14,25,22.9481598227752
"3246","USA",2000,2,14,26,25.0238873317912
"3247","USA",2000,2,14,27,27.1874738152905
"3248","USA",2000,2,14,28,29.4252353346207
"3249","USA",2000,2,14,29,31.7158180973125
"3250","USA",2000,2,14,30,34.0416446884064
"3251","USA",2000,2,14,31,36.3810171207352
"3252","USA",2000,2,14,32,38.7156649108693
"3253","USA",2000,2,14,33,41.0291306238382
"3254","USA",2000,2,14,34,43.3066965753836
"3255","USA",2000,2,14,35,45.5439514421606
"3256","USA",2000,2,14,36,47.7340615749707
"3257","USA",2000,2,14,37,49.8913036281827
"3258","USA",2000,2,14,38,52.0204506364554
"3259","USA",2000,2,14,39,54.1604764786357
"3260","USA",2000,2,14,40,56.3300221285454
"3261","USA",2000,2,14,41,58.5955075996476
"3262","USA",2000,2,14,42,60.9854629096035
"3263","USA",2000,2,14,43,63.573804058843
"3264","USA",2000,2,14,44,66.3963921332241
"3265","USA",2000,2,14,45,69.5257391508694
"3266","USA",2000,2,14,46,73.0042437252604
"3267","USA",2000,2,14,47,76.894991100251
"3268","USA",2000,2,14,48,81.2440417817531
"3269","USA",2000,2,14,49,86.0887516572457
"3270","USA",2000,2,14,50,91.4733533684011
"3271","USA",2000,2,14,51,97.4007304671426
"3272","USA",2000,2,14,52,103.916394654486
"3273","USA",2000,2,14,53,111.046730402705
"3274","USA",2000,2,14,54,118.855062891013
"3275","USA",2000,2,14,55,127.433927206481
"3276","USA",2000,2,14,56,136.880491521268
"3277","USA",2000,2,14,57,147.342907064674
"3278","USA",2000,2,14,58,158.956709736333
"3279","USA",2000,2,14,59,171.884563025294
"3280","USA",2000,2,14,60,186.296294648385
"3281","USA",2000,2,14,61,202.361170439358
"3282","USA",2000,2,14,62,220.283995618854
"3283","USA",2000,2,14,63,240.256438786663
"3284","USA",2000,2,14,64,262.523337764535
"3285","USA",2000,2,14,65,287.297687399022
"3286","USA",2000,2,14,66,314.863592221394
"3287","USA",2000,2,14,67,345.455751320233
"3288","USA",2000,2,14,68,379.395056134401
"3289","USA",2000,2,14,69,416.940127748294
"3290","USA",2000,2,14,70,458.439299752402
"3291","USA",2000,2,14,71,504.095053910078
"3292","USA",2000,2,14,72,554.20531785773
"3293","USA",2000,2,14,73,608.527122806475
"3294","USA",2000,2,14,74,667.017286066362
"3295","USA",2000,2,14,75,728.505672017556
"3296","USA",2000,2,14,76,792.232577779959
"3297","USA",2000,2,14,77,856.451799272105
"3298","USA",2000,2,14,78,919.85844075038
"3299","USA",2000,2,14,79,981.154175681014
"3300","USA",2000,2,14,80,1039.18048598948
"3301","USA",2000,2,14,81,1093.2834758713
"3302","USA",2000,2,14,82,1142.65906902332
"3303","USA",2000,2,14,83,1185.65003119734
"3304","USA",2000,2,14,84,1220.94704893281
"3305","USA",2000,2,14,85,1245.35184976486
"3306","USA",2000,2,14,86,1256.88798794945
"3307","USA",2000,2,14,87,1251.64677176129
"3308","USA",2000,2,14,88,1227.91375708793
"3309","USA",2000,2,14,89,1182.70052316429
"3310","USA",2000,2,14,90,1116.18413564913
"3311","USA",2000,2,14,91,1028.90425377958
"3312","USA",2000,2,14,92,924.562676989451
"3313","USA",2000,2,14,93,808.865158001885
"3314","USA",2000,2,14,94,688.386761536276
"3315","USA",2000,2,14,95,570.169607552539
"3316","USA",2000,2,14,96,459.767146580575
"3317","USA",2000,2,14,97,361.804889207463
"3318","USA",2000,2,14,98,278.374484769252
"3319","USA",2000,2,14,99,210.231946161153
"3320","USA",2000,2,14,100,156.358198666871
"3321","USA",2000,2,14,101,114.954645546655
"3322","USA",2000,2,14,102,83.833905495819
"3323","USA",2000,2,14,103,60.7684204039613
"3324","USA",2000,2,14,104,43.8715332916515
"3325","USA",2000,2,14,105,31.576836446217
"3326","USA",2000,2,14,106,22.6835257428887
"3327","USA",2000,2,14,107,16.2713427046955
"3328","USA",2000,2,14,108,11.6617090557106
"3329","USA",2000,2,14,109,8.35283934468047
"3330","USA",2000,2,14,110,5.98104050735662
"3331","USA",2000,2,15,0,7438.03834241469
"3332","USA",2000,2,15,1,2196.07704193322
"3333","USA",2000,2,15,2,703.44975927782
"3334","USA",2000,2,15,3,255.135808873755
"3335","USA",2000,2,15,4,105.000708536614
"3336","USA",2000,2,15,5,49.1143349605474
"3337","USA",2000,2,15,6,25.8468925813974
"3338","USA",2000,2,15,7,15.1733162416867
"3339","USA",2000,2,15,8,9.83444457482667
"3340","USA",2000,2,15,9,6.97150109620608
"3341","USA",2000,2,15,10,5.35264962812172
"3342","USA",2000,2,15,11,4.40813033880794
"3343","USA",2000,2,15,12,3.86176849657299
"3344","USA",2000,2,15,13,3.56665746099383
"3345","USA",2000,2,15,14,3.44955301625622
"3346","USA",2000,2,15,15,3.46618413436919
"3347","USA",2000,2,15,16,3.5988181594506
"3348","USA",2000,2,15,17,3.83411534886174
"3349","USA",2000,2,15,18,4.17337441586429
"3350","USA",2000,2,15,19,4.61356726853085
"3351","USA",2000,2,15,20,5.16318501182219
"3352","USA",2000,2,15,21,5.82187889310729
"3353","USA",2000,2,15,22,6.59837199437413
"3354","USA",2000,2,15,23,7.4884879817388
"3355","USA",2000,2,15,24,8.49634006371281
"3356","USA",2000,2,15,25,9.61084750303757
"3357","USA",2000,2,15,26,10.828324719251
"3358","USA",2000,2,15,27,12.1304461540506
"3359","USA",2000,2,15,28,13.5035548583387
"3360","USA",2000,2,15,29,14.9205071847976
"3361","USA",2000,2,15,30,16.3598280732705
"3362","USA",2000,2,15,31,17.7924814642071
"3363","USA",2000,2,15,32,19.1933704834958
"3364","USA",2000,2,15,33,20.5364683468756
"3365","USA",2000,2,15,34,21.7987632209748
"3366","USA",2000,2,15,35,22.9641828316269
"3367","USA",2000,2,15,36,24.016462958757
"3368","USA",2000,2,15,37,24.9531264727485
"3369","USA",2000,2,15,38,25.7658876573768
"3370","USA",2000,2,15,39,26.4634370784243
"3371","USA",2000,2,15,40,27.044928966894
"3372","USA",2000,2,15,41,27.5286494930258
"3373","USA",2000,2,15,42,27.9183722585697
"3374","USA",2000,2,15,43,28.2355431802025
"3375","USA",2000,2,15,44,28.4858513392901
"3376","USA",2000,2,15,45,28.6901762539329
"3377","USA",2000,2,15,46,28.8540078875755
"3378","USA",2000,2,15,47,28.994165316686
"3379","USA",2000,2,15,48,29.1143868866969
"3380","USA",2000,2,15,49,29.2242233944286
"3381","USA",2000,2,15,50,29.3250728968455
"3382","USA",2000,2,15,51,29.4186636894212
"3383","USA",2000,2,15,52,29.50403679418
"3384","USA",2000,2,15,53,29.5754380765271
"3385","USA",2000,2,15,54,29.629650768494
"3386","USA",2000,2,15,55,29.653783420854
"3387","USA",2000,2,15,56,29.6442572801109
"3388","USA",2000,2,15,57,29.5917967690233
"3389","USA",2000,2,15,58,29.4958209683011
"3390","USA",2000,2,15,59,29.3615644376188
"3391","USA",2000,2,15,60,29.192686207783
"3392","USA",2000,2,15,61,29.005946868721
"3393","USA",2000,2,15,62,28.8069365597037
"3394","USA",2000,2,15,63,28.6121162898152
"3395","USA",2000,2,15,64,28.4264660145582
"3396","USA",2000,2,15,65,28.2636670453637
"3397","USA",2000,2,15,66,28.1274500581061
"3398","USA",2000,2,15,67,28.0262032124428
"3399","USA",2000,2,15,68,27.9618787314528
"3400","USA",2000,2,15,69,27.9356126609297
"3401","USA",2000,2,15,70,27.9470411244624
"3402","USA",2000,2,15,71,27.9885681748124
"3403","USA",2000,2,15,72,28.0564195073619
"3404","USA",2000,2,15,73,28.1281377563024
"3405","USA",2000,2,15,74,28.194122258657
"3406","USA",2000,2,15,75,28.2163891874055
"3407","USA",2000,2,15,76,28.1795293048996
"3408","USA",2000,2,15,77,28.0414317278773
"3409","USA",2000,2,15,78,27.7863047398118
"3410","USA",2000,2,15,79,27.3791201631709
"3411","USA",2000,2,15,80,26.8105424050217
"3412","USA",2000,2,15,81,26.060287299198
"3413","USA",2000,2,15,82,25.1312047200794
"3414","USA",2000,2,15,83,24.0281047234443
"3415","USA",2000,2,15,84,22.7700315822229
"3416","USA",2000,2,15,85,21.3831840213098
"3417","USA",2000,2,15,86,19.8980996251052
"3418","USA",2000,2,15,87,18.3513222041106
"3419","USA",2000,2,15,88,16.7760241706376
"3420","USA",2000,2,15,89,15.2081985352811
"3421","USA",2000,2,15,90,13.6757936595547
"3422","USA",2000,2,15,91,12.2064270217699
"3423","USA",2000,2,15,92,10.818294428911
"3424","USA",2000,2,15,93,9.52702399936763
"3425","USA",2000,2,15,94,8.34030830736486
"3426","USA",2000,2,15,95,7.26328895053154
"3427","USA",2000,2,15,96,6.29547465885865
"3428","USA",2000,2,15,97,5.4344547764846
"3429","USA",2000,2,15,98,4.67456997103156
"3430","USA",2000,2,15,99,4.00918360840122
"3431","USA",2000,2,15,100,3.43026893677151
"3432","USA",2000,2,15,101,2.92945189717852
"3433","USA",2000,2,15,102,2.49827766451271
"3434","USA",2000,2,15,103,2.12832379332529
"3435","USA",2000,2,15,104,1.81185947758922
"3436","USA",2000,2,15,105,1.54165331346167
"3437","USA",2000,2,15,106,1.31134800544201
"3438","USA",2000,2,15,107,1.11522470539548
"3439","USA",2000,2,15,108,0.948358259104193
"3440","USA",2000,2,15,109,0.806425710039048
"3441","USA",2000,2,15,110,0.685739282816552
"3442","USA",2000,2,16,0,392.412312669453
"3443","USA",2000,2,16,1,327.207194436255
"3444","USA",2000,2,16,2,275.226987808387
"3445","USA",2000,2,16,3,234.726195875688
"3446","USA",2000,2,16,4,204.28346771898
"3447","USA",2000,2,16,5,182.338981563586
"3448","USA",2000,2,16,6,167.634697884118
"3449","USA",2000,2,16,7,159.313956082852
"3450","USA",2000,2,16,8,156.743462978715
"3451","USA",2000,2,16,9,159.865918561355
"3452","USA",2000,2,16,10,168.824651999051
"3453","USA",2000,2,16,11,184.380193670181
"3454","USA",2000,2,16,12,207.240037832649
"3455","USA",2000,2,16,13,238.460534386021
"3456","USA",2000,2,16,14,278.208430394482
"3457","USA",2000,2,16,15,325.397741149263
"3458","USA",2000,2,16,16,377.410347021085
"3459","USA",2000,2,16,17,428.074597632044
"3460","USA",2000,2,16,18,472.815556338857
"3461","USA",2000,2,16,19,505.606341205632
"3462","USA",2000,2,16,20,525.155493035983
"3463","USA",2000,2,16,21,532.413263848086
"3464","USA",2000,2,16,22,529.442015885122
"3465","USA",2000,2,16,23,520.472698362976
"3466","USA",2000,2,16,24,507.879531221074
"3467","USA",2000,2,16,25,495.359648907768
"3468","USA",2000,2,16,26,484.345617959733
"3469","USA",2000,2,16,27,477.271980794001
"3470","USA",2000,2,16,28,474.612682839732
"3471","USA",2000,2,16,29,477.482014877442
"3472","USA",2000,2,16,30,485.933301783855
"3473","USA",2000,2,16,31,500.077751403756
"3474","USA",2000,2,16,32,519.822388494302
"3475","USA",2000,2,16,33,544.380598575645
"3476","USA",2000,2,16,34,573.222830885142
"3477","USA",2000,2,16,35,604.041301539403
"3478","USA",2000,2,16,36,635.647680812564
"3479","USA",2000,2,16,37,664.584245333728
"3480","USA",2000,2,16,38,689.495289086927
"3481","USA",2000,2,16,39,707.873517870372
"3482","USA",2000,2,16,40,718.972502487688
"3483","USA",2000,2,16,41,722.26699129551
"3484","USA",2000,2,16,42,717.872732164269
"3485","USA",2000,2,16,43,706.723246536125
"3486","USA",2000,2,16,44,689.58918978903
"3487","USA",2000,2,16,45,668.310836559138
"3488","USA",2000,2,16,46,643.771762427136
"3489","USA",2000,2,16,47,617.706243971408
"3490","USA",2000,2,16,48,590.669320103871
"3491","USA",2000,2,16,49,563.550343656658
"3492","USA",2000,2,16,50,536.600175698053
"3493","USA",2000,2,16,51,510.162399847288
"3494","USA",2000,2,16,52,484.413101364679
"3495","USA",2000,2,16,53,459.829540597627
"3496","USA",2000,2,16,54,436.559205102156
"3497","USA",2000,2,16,55,415.22698906725
"3498","USA",2000,2,16,56,395.877991947379
"3499","USA",2000,2,16,57,378.987461657886
"3500","USA",2000,2,16,58,364.486433911401
"3501","USA",2000,2,16,59,352.576086471699
"3502","USA",2000,2,16,60,343.147359644462
"3503","USA",2000,2,16,61,336.278654116848
"3504","USA",2000,2,16,62,331.904752731027
"3505","USA",2000,2,16,63,330.162890232667
"3506","USA",2000,2,16,64,331.087566961227
"3507","USA",2000,2,16,65,334.92843777826
"3508","USA",2000,2,16,66,341.83959946267
"3509","USA",2000,2,16,67,351.995310898419
"3510","USA",2000,2,16,68,365.623967673125
"3511","USA",2000,2,16,69,382.566759357295
"3512","USA",2000,2,16,70,402.995064082921
"3513","USA",2000,2,16,71,426.316273309114
"3514","USA",2000,2,16,72,452.493412840384
"3515","USA",2000,2,16,73,480.75292533357
"3516","USA",2000,2,16,74,510.839589879654
"3517","USA",2000,2,16,75,541.826162499186
"3518","USA",2000,2,16,76,573.233858367254
"3519","USA",2000,2,16,77,604.17754203322
"3520","USA",2000,2,16,78,634.097198227258
"3521","USA",2000,2,16,79,662.497169865223
"3522","USA",2000,2,16,80,688.975612195344
"3523","USA",2000,2,16,81,713.313090559973
"3524","USA",2000,2,16,82,735.230843979238
"3525","USA",2000,2,16,83,753.618467894894
"3526","USA",2000,2,16,84,767.732473216147
"3527","USA",2000,2,16,85,775.304520021735
"3528","USA",2000,2,16,86,775.08536489117
"3529","USA",2000,2,16,87,764.539970384263
"3530","USA",2000,2,16,88,742.729045599895
"3531","USA",2000,2,16,89,708.120124872601
"3532","USA",2000,2,16,90,661.202715344396
"3533","USA",2000,2,16,91,602.956165501887
"3534","USA",2000,2,16,92,536.04390543661
"3535","USA",2000,2,16,93,464.477571926259
"3536","USA",2000,2,16,94,392.200366126694
"3537","USA",2000,2,16,95,323.306426911326
"3538","USA",2000,2,16,96,260.527932029791
"3539","USA",2000,2,16,97,205.80319738123
"3540","USA",2000,2,16,98,159.722816271761
"3541","USA",2000,2,16,99,122.179846657188
"3542","USA",2000,2,16,100,92.3715103588611
"3543","USA",2000,2,16,101,69.2165124823651
"3544","USA",2000,2,16,102,51.5401546073358
"3545","USA",2000,2,16,103,38.1962845367644
"3546","USA",2000,2,16,104,28.2171978322554
"3547","USA",2000,2,16,105,20.7954211775708
"3548","USA",2000,2,16,106,15.3023698641644
"3549","USA",2000,2,16,107,11.2475765893674
"3550","USA",2000,2,16,108,8.26176805206626
"3551","USA",2000,2,16,109,6.06575662527756
"3552","USA",2000,2,16,110,4.45249024561213
"3553","USA",2010,1,1,0,152.652532809551
"3554","USA",2010,1,1,1,110.209220167899
"3555","USA",2010,1,1,2,80.400872294474
"3556","USA",2010,1,1,3,59.6237462367931
"3557","USA",2010,1,1,4,45.1809341679885
"3558","USA",2010,1,1,5,35.1256294836651
"3559","USA",2010,1,1,6,28.0795316255606
"3560","USA",2010,1,1,7,23.1240088932476
"3561","USA",2010,1,1,8,19.6267940825301
"3562","USA",2010,1,1,9,17.1765661717674
"3563","USA",2010,1,1,10,15.4900009831627
"3564","USA",2010,1,1,11,14.3854417138594
"3565","USA",2010,1,1,12,13.7407458703724
"3566","USA",2010,1,1,13,13.4811025502556
"3567","USA",2010,1,1,14,13.5627749757953
"3568","USA",2010,1,1,15,13.9646746228797
"3569","USA",2010,1,1,16,14.6865205677882
"3570","USA",2010,1,1,17,15.7370329019667
"3571","USA",2010,1,1,18,17.1436425752086
"3572","USA",2010,1,1,19,18.9305598871635
"3573","USA",2010,1,1,20,21.139797593052
"3574","USA",2010,1,1,21,23.791662742501
"3575","USA",2010,1,1,22,26.9338462228199
"3576","USA",2010,1,1,23,30.5767159139706
"3577","USA",2010,1,1,24,34.7661633445793
"3578","USA",2010,1,1,25,39.5071691493162
"3579","USA",2010,1,1,26,44.8395689731765
"3580","USA",2010,1,1,27,50.7697582167864
"3581","USA",2010,1,1,28,57.331485950592
"3582","USA",2010,1,1,29,64.5385507254707
"3583","USA",2010,1,1,30,72.4341497159324
"3584","USA",2010,1,1,31,81.0793528606358
"3585","USA",2010,1,1,32,90.5485167025461
"3586","USA",2010,1,1,33,100.977400332703
